episode,Tennis-512-256-2
7538,0.10000000149011612
7539,0.10000000149011612
7540,0.10000000149011612
7541,0.10000000149011612
7542,0.19000000320374966
7543,0.10000000149011612
7544,0.19000000320374966
7545,0.10000000149011612
7546,0.10000000149011612
7547,0.10000000149011612
7548,0.10000000149011612
7549,0.20000000298023224
7550,0.09000000171363354
7551,0.09000000171363354
7552,0.10000000149011612
7553,0.10000000149011612
7554,0.10000000149011612
7555,0.10000000149011612
7556,0.10000000149011612
7557,0.0
7558,0.10000000149011612
7559,0.10000000149011612
7560,0.20000000298023224
7561,0.09000000171363354
7562,0.10000000149011612
7563,0.10000000149011612
7564,0.10000000149011612
7565,0.09000000171363354
7566,0.10000000149011612
7567,0.0
7568,0.0
7569,0.10000000149011612
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.10000000149011612
7575,0.19000000320374966
7576,0.10000000149011612
7577,0.10000000149011612
7578,0.0
7579,0.10000000149011612
7580,0.10000000149011612
7581,0.0
7582,0.0
7583,0.10000000149011612
7584,0.10000000149011612
7585,0.10000000149011612
7586,0.19000000320374966
7587,0.10000000149011612
7588,0.10000000149011612
7589,0.10000000149011612
7590,0.10000000149011612
7591,0.10000000149011612
7592,0.10000000149011612
7593,0.10000000149011612
7594,0.09000000171363354
7595,0.10000000149011612
7596,0.10000000149011612
7597,0.10000000149011612
7598,0.10000000149011612
7599,0.10000000149011612
7600,0.19000000320374966
7601,0.09000000171363354
7602,0.0
7603,0.09000000171363354
7604,0.10000000149011612
7605,0.09000000171363354
7606,0.09000000171363354
7607,0.09000000171363354
7608,0.09000000171363354
7609,0.10000000149011612
7610,0.0
7611,0.10000000149011612
7612,0.10000000149011612
7613,0.09000000171363354
7614,0.10000000149011612
7615,0.0
7616,0.10000000149011612
7617,0.10000000149011612
7618,0.10000000149011612
7619,0.09000000171363354
7620,0.10000000149011612
7621,0.10000000149011612
7622,0.10000000149011612
7623,0.0
7624,0.0
7625,0.10000000149011612
7626,0.19000000320374966
7627,0.0
7628,0.10000000149011612
7629,0.10000000149011612
7630,0.10000000149011612
7631,0.0
7632,0.10000000149011612
7633,0.10000000149011612
7634,0.10000000149011612
7635,0.09000000171363354
7636,0.09000000171363354
7637,0.10000000149011612
7638,0.10000000149011612
7639,0.0
7640,0.10000000149011612
7641,0.09000000171363354
7642,0.10000000149011612
7643,0.10000000149011612
7644,0.10000000149011612
7645,0.09000000171363354
7646,0.10000000149011612
7647,0.09000000171363354
7648,0.10000000149011612
7649,0.0
7650,0.10000000149011612
7651,0.0
7652,0.10000000149011612
7653,0.10000000149011612
7654,0.10000000149011612
7655,0.0
7656,0.10000000149011612
7657,0.0
7658,0.10000000149011612
7659,0.10000000149011612
7660,0.10000000149011612
7661,0.10000000149011612
7662,0.10000000149011612
7663,0.10000000149011612
7664,0.0
7665,0.10000000149011612
7666,0.10000000149011612
7667,0.09000000171363354
7668,0.0
7669,0.09000000171363354
7670,0.09000000171363354
7671,0.10000000149011612
7672,0.0
7673,0.09000000171363354
7674,0.0
7675,0.10000000149011612
7676,0.09000000171363354
7677,0.0
7678,0.10000000149011612
7679,0.0
7680,0.09000000171363354
7681,0.10000000149011612
7682,0.10000000149011612
7683,0.09000000171363354
7684,0.09000000171363354
7685,0.10000000149011612
7686,0.10000000149011612
7687,0.10000000149011612
7688,0.10000000149011612
7689,0.09000000171363354
7690,0.10000000149011612
7691,0.09000000171363354
7692,0.10000000149011612
7693,0.09000000171363354
7694,0.09000000171363354
7695,0.10000000149011612
7696,0.10000000149011612
7697,0.19000000320374966
7698,0.09000000171363354
7699,0.10000000149011612
7700,0.10000000149011612
7701,0.09000000171363354
7702,0.10000000149011612
7703,0.09000000171363354
7704,0.10000000149011612
7705,0.09000000171363354
7706,0.19000000320374966
7707,0.10000000149011612
7708,0.09000000171363354
7709,0.09000000171363354
7710,0.09000000171363354
7711,0.10000000149011612
7712,0.10000000149011612
7713,0.10000000149011612
7714,0.19000000320374966
7715,0.10000000149011612
7716,0.10000000149011612
7717,0.10000000149011612
7718,0.19000000320374966
7719,0.09000000171363354
7720,0.09000000171363354
7721,0.09000000171363354
7722,0.09000000171363354
7723,0.09000000171363354
7724,0.10000000149011612
7725,0.09000000171363354
7726,0.10000000149011612
7727,0.10000000149011612
7728,0.10000000149011612
7729,0.09000000171363354
7730,0.09000000171363354
7731,0.10000000149011612
7732,0.10000000149011612
7733,0.09000000171363354
7734,0.10000000149011612
7735,0.10000000149011612
7736,0.10000000149011612
7737,0.09000000171363354
7738,0.09000000171363354
7739,0.10000000149011612
7740,0.09000000171363354
7741,0.10000000149011612
7742,0.10000000149011612
7743,0.09000000171363354
7744,0.10000000149011612
7745,0.10000000149011612
7746,0.09000000171363354
7747,0.09000000171363354
7748,0.09000000171363354
7749,0.10000000149011612
7750,0.09000000171363354
7751,0.09000000171363354
7752,0.10000000149011612
7753,0.09000000171363354
7754,0.10000000149011612
7755,0.09000000171363354
7756,0.20000000298023224
7757,0.09000000171363354
7758,0.10000000149011612
7759,0.10000000149011612
7760,0.10000000149011612
7761,0.09000000171363354
7762,0.10000000149011612
7763,0.09000000171363354
7764,0.20000000298023224
7765,0.10000000149011612
7766,0.10000000149011612
7767,0.10000000149011612
7768,0.10000000149011612
7769,0.09000000171363354
7770,0.10000000149011612
7771,0.10000000149011612
7772,0.10000000149011612
7773,0.09000000171363354
7774,0.09000000171363354
7775,0.09000000171363354
7776,0.10000000149011612
7777,0.10000000149011612
7778,0.10000000149011612
7779,0.09000000171363354
7780,0.10000000149011612
7781,0.10000000149011612
7782,0.10000000149011612
7783,0.10000000149011612
7784,0.09000000171363354
7785,0.09000000171363354
7786,0.09000000171363354
7787,0.09000000171363354
7788,0.10000000149011612
7789,0.10000000149011612
7790,0.09000000171363354
7791,0.10000000149011612
7792,0.10000000149011612
7793,0.09000000171363354
7794,0.10000000149011612
7795,0.09000000171363354
7796,0.09000000171363354
7797,0.10000000149011612
7798,0.09000000171363354
7799,0.10000000149011612
7800,0.10000000149011612
7801,0.09000000171363354
7802,0.10000000149011612
7803,0.10000000149011612
7804,0.10000000149011612
7805,0.19000000320374966
7806,0.10000000149011612
7807,0.09000000171363354
7808,0.10000000149011612
7809,0.10000000149011612
7810,0.10000000149011612
7811,0.10000000149011612
7812,0.19000000320374966
7813,0.10000000149011612
7814,0.09000000171363354
7815,0.10000000149011612
7816,0.10000000149011612
7817,0.10000000149011612
7818,0.10000000149011612
7819,0.10000000149011612
7820,0.10000000149011612
7821,0.10000000149011612
7822,0.10000000149011612
7823,0.10000000149011612
7824,0.10000000149011612
7825,0.10000000149011612
7826,0.10000000149011612
7827,0.10000000149011612
7828,0.10000000149011612
7829,0.19000000320374966
7830,0.19000000320374966
7831,0.10000000149011612
7832,0.10000000149011612
7833,0.10000000149011612
7834,0.10000000149011612
7835,0.10000000149011612
7836,0.19000000320374966
7837,0.10000000149011612
7838,0.10000000149011612
7839,0.19000000320374966
7840,0.20000000298023224
7841,0.19000000320374966
7842,0.10000000149011612
7843,0.10000000149011612
7844,0.19000000320374966
7845,0.10000000149011612
7846,0.10000000149011612
7847,0.10000000149011612
7848,0.10000000149011612
7849,0.19000000320374966
7850,0.10000000149011612
7851,0.19000000320374966
7852,0.10000000149011612
7853,0.10000000149011612
7854,0.20000000298023224
7855,0.10000000149011612
7856,0.10000000149011612
7857,0.10000000149011612
7858,0.10000000149011612
7859,0.10000000149011612
7860,0.10000000149011612
7861,0.10000000149011612
7862,0.20000000298023224
7863,0.10000000149011612
7864,0.10000000149011612
7865,0.10000000149011612
7866,0.10000000149011612
7867,0.19000000320374966
7868,0.10000000149011612
7869,0.10000000149011612
7870,0.10000000149011612
7871,0.10000000149011612
7872,0.10000000149011612
7873,0.19000000320374966
7874,0.10000000149011612
7875,0.10000000149011612
7876,0.10000000149011612
7877,0.19000000320374966
7878,0.10000000149011612
7879,0.10000000149011612
7880,0.10000000149011612
7881,0.10000000149011612
7882,0.09000000171363354
7883,0.10000000149011612
7884,0.10000000149011612
7885,0.10000000149011612
7886,0.10000000149011612
7887,0.10000000149011612
7888,0.10000000149011612
7889,0.10000000149011612
7890,0.10000000149011612
7891,0.10000000149011612
7892,0.10000000149011612
7893,0.10000000149011612
7894,0.10000000149011612
7895,0.10000000149011612
7896,0.0
7897,0.0
7898,0.10000000149011612
7899,0.10000000149011612
7900,0.10000000149011612
7901,0.10000000149011612
7902,0.10000000149011612
7903,0.10000000149011612
7904,0.10000000149011612
7905,0.10000000149011612
7906,0.10000000149011612
7907,0.10000000149011612
7908,0.19000000320374966
7909,0.10000000149011612
7910,0.10000000149011612
7911,0.19000000320374966
7912,0.10000000149011612
7913,0.10000000149011612
7914,0.10000000149011612
7915,0.10000000149011612
7916,0.10000000149011612
7917,0.10000000149011612
7918,0.20000000298023224
7919,0.10000000149011612
7920,0.10000000149011612
7921,0.10000000149011612
7922,0.10000000149011612
7923,0.10000000149011612
7924,0.09000000171363354
7925,0.10000000149011612
7926,0.09000000171363354
7927,0.10000000149011612
7928,0.10000000149011612
7929,0.10000000149011612
7930,0.10000000149011612
7931,0.10000000149011612
7932,0.10000000149011612
7933,0.09000000171363354
7934,0.10000000149011612
7935,0.10000000149011612
7936,0.10000000149011612
7937,0.09000000171363354
7938,0.10000000149011612
7939,0.10000000149011612
7940,0.10000000149011612
7941,0.10000000149011612
7942,0.10000000149011612
7943,0.10000000149011612
7944,0.10000000149011612
7945,0.10000000149011612
7946,0.19000000320374966
7947,0.10000000149011612
7948,0.0
7949,0.10000000149011612
7950,0.10000000149011612
7951,0.10000000149011612
7952,0.10000000149011612
7953,0.10000000149011612
7954,0.10000000149011612
7955,0.09000000171363354
7956,0.10000000149011612
7957,0.10000000149011612
7958,0.0
7959,0.0
7960,0.10000000149011612
7961,0.19000000320374966
7962,0.10000000149011612
7963,0.19000000320374966
7964,0.10000000149011612
7965,0.10000000149011612
7966,0.0
7967,0.10000000149011612
7968,0.10000000149011612
7969,0.0
7970,0.0
7971,0.0
7972,0.19000000320374966
7973,0.10000000149011612
7974,0.10000000149011612
7975,0.0
7976,0.0
7977,0.0
7978,0.0
7979,0.10000000149011612
7980,0.10000000149011612
7981,0.10000000149011612
7982,0.0
7983,0.10000000149011612
7984,0.0
7985,0.10000000149011612
7986,0.10000000149011612
7987,0.10000000149011612
7988,0.0
7989,0.10000000149011612
7990,0.10000000149011612
7991,0.09000000171363354
7992,0.0
7993,0.0
7994,0.0
7995,0.0
7996,0.10000000149011612
7997,0.10000000149011612
7998,0.10000000149011612
7999,0.09000000171363354
8000,0.10000000149011612
8001,0.09000000171363354
8002,0.09000000171363354
8003,0.20000000298023224
8004,0.10000000149011612
8005,0.10000000149011612
8006,0.20000000298023224
8007,0.09000000171363354
8008,0.09000000171363354
8009,0.10000000149011612
8010,0.20000000298023224
8011,0.20000000298023224
8012,0.10000000149011612
8013,0.10000000149011612
8014,0.20000000298023224
8015,0.10000000149011612
8016,0.10000000149011612
8017,0.10000000149011612
8018,0.09000000171363354
8019,0.10000000149011612
8020,0.19000000320374966
8021,0.10000000149011612
8022,0.10000000149011612
8023,0.10000000149011612
8024,0.10000000149011612
8025,0.10000000149011612
8026,0.10000000149011612
8027,0.20000000298023224
8028,0.19000000320374966
8029,0.10000000149011612
8030,0.10000000149011612
8031,0.10000000149011612
8032,0.10000000149011612
8033,0.0
8034,0.10000000149011612
8035,0.20000000298023224
8036,0.10000000149011612
8037,0.20000000298023224
8038,0.19000000320374966
8039,0.20000000298023224
8040,0.09000000171363354
8041,0.19000000320374966
8042,0.20000000298023224
8043,0.0
8044,0.20000000298023224
8045,0.10000000149011612
8046,0.10000000149011612
8047,0.10000000149011612
8048,0.10000000149011612
8049,0.10000000149011612
8050,0.20000000298023224
8051,0.09000000171363354
8052,0.09000000171363354
8053,0.10000000149011612
8054,0.10000000149011612
8055,0.10000000149011612
8056,0.20000000298023224
8057,0.10000000149011612
8058,0.10000000149011612
8059,0.20000000298023224
8060,0.19000000320374966
8061,0.10000000149011612
8062,0.20000000298023224
8063,0.10000000149011612
8064,0.19000000320374966
8065,0.10000000149011612
8066,0.10000000149011612
8067,0.10000000149011612
8068,0.20000000298023224
8069,0.10000000149011612
8070,0.20000000298023224
8071,0.19000000320374966
8072,0.20000000298023224
8073,0.10000000149011612
8074,0.10000000149011612
8075,0.10000000149011612
8076,0.10000000149011612
8077,0.09000000171363354
8078,0.20000000298023224
8079,0.10000000149011612
8080,0.10000000149011612
8081,0.10000000149011612
8082,0.19000000320374966
8083,0.0
8084,0.10000000149011612
8085,0.10000000149011612
8086,0.20000000298023224
8087,0.19000000320374966
8088,0.19000000320374966
8089,0.10000000149011612
8090,0.09000000171363354
8091,0.20000000298023224
8092,0.20000000298023224
8093,0.19000000320374966
8094,0.10000000149011612
8095,0.10000000149011612
8096,0.20000000298023224
8097,0.19000000320374966
8098,0.09000000171363354
8099,0.20000000298023224
8100,0.10000000149011612
8101,0.20000000298023224
8102,0.19000000320374966
8103,0.19000000320374966
8104,0.09000000171363354
8105,0.10000000149011612
8106,0.09000000171363354
8107,0.19000000320374966
8108,0.10000000149011612
8109,0.20000000298023224
8110,0.10000000149011612
8111,0.10000000149011612
8112,0.10000000149011612
8113,0.20000000298023224
8114,0.10000000149011612
8115,0.10000000149011612
8116,0.09000000171363354
8117,0.09000000171363354
8118,0.10000000149011612
8119,0.0
8120,0.09000000171363354
8121,0.20000000298023224
8122,0.19000000320374966
8123,0.19000000320374966
8124,0.10000000149011612
8125,0.20000000298023224
8126,0.10000000149011612
8127,0.09000000171363354
8128,0.09000000171363354
8129,0.10000000149011612
8130,0.09000000171363354
8131,0.10000000149011612
8132,0.20000000298023224
8133,0.09000000171363354
8134,0.19000000320374966
8135,0.09000000171363354
8136,0.10000000149011612
8137,0.10000000149011612
8138,0.10000000149011612
8139,0.20000000298023224
8140,0.09000000171363354
8141,0.0
8142,0.10000000149011612
8143,0.10000000149011612
8144,0.10000000149011612
8145,0.09000000171363354
8146,0.10000000149011612
8147,0.10000000149011612
8148,0.10000000149011612
8149,0.10000000149011612
8150,0.10000000149011612
8151,0.20000000298023224
8152,0.10000000149011612
8153,0.0
8154,0.09000000171363354
8155,0.09000000171363354
8156,0.10000000149011612
8157,0.19000000320374966
8158,0.10000000149011612
8159,0.10000000149011612
8160,0.0
8161,0.10000000149011612
8162,0.490000007674098
8163,0.10000000149011612
8164,0.20000000298023224
8165,0.10000000149011612
8166,0.10000000149011612
8167,0.09000000171363354
8168,0.09000000171363354
8169,0.10000000149011612
8170,0.10000000149011612
8171,0.09000000171363354
8172,0.09000000171363354
8173,0.10000000149011612
8174,0.20000000298023224
8175,0.10000000149011612
8176,0.10000000149011612
8177,0.0
8178,0.10000000149011612
8179,0.10000000149011612
8180,0.20000000298023224
8181,0.19000000320374966
8182,0.10000000149011612
8183,0.0
8184,0.0
8185,0.0
8186,0.20000000298023224
8187,0.10000000149011612
8188,0.20000000298023224
8189,0.20000000298023224
8190,0.0
8191,0.0
8192,0.20000000298023224
8193,0.10000000149011612
8194,0.20000000298023224
8195,0.09000000171363354
8196,0.09000000171363354
8197,0.10000000149011612
8198,0.10000000149011612
8199,0.10000000149011612
8200,0.10000000149011612
8201,0.10000000149011612
8202,0.09000000171363354
8203,0.10000000149011612
8204,0.10000000149011612
8205,0.20000000298023224
8206,0.20000000298023224
8207,0.10000000149011612
8208,0.20000000298023224
8209,0.10000000149011612
8210,0.10000000149011612
8211,0.10000000149011612
8212,0.19000000320374966
8213,0.0
8214,0.10000000149011612
8215,0.0
8216,0.10000000149011612
8217,0.09000000171363354
8218,0.0
8219,0.09000000171363354
8220,0.10000000149011612
8221,0.10000000149011612
8222,0.0
8223,0.0
8224,0.0
8225,0.10000000149011612
8226,0.10000000149011612
8227,0.0
8228,0.10000000149011612
8229,0.19000000320374966
8230,0.0
8231,0.10000000149011612
8232,0.09000000171363354
8233,0.09000000171363354
8234,0.20000000298023224
8235,0.0
8236,0.10000000149011612
8237,0.0
8238,0.10000000149011612
8239,0.09000000171363354
8240,0.20000000298023224
8241,0.20000000298023224
8242,0.0
8243,0.20000000298023224
8244,0.0
8245,0.0
8246,0.10000000149011612
8247,0.20000000298023224
8248,0.09000000171363354
8249,0.10000000149011612
8250,0.10000000149011612
8251,0.10000000149011612
8252,0.20000000298023224
8253,0.10000000149011612
8254,0.19000000320374966
8255,0.20000000298023224
8256,0.10000000149011612
8257,0.0
8258,0.10000000149011612
8259,0.10000000149011612
8260,0.0
8261,0.0
8262,0.10000000149011612
8263,0.0
8264,0.0
8265,0.10000000149011612
8266,0.10000000149011612
8267,0.10000000149011612
8268,0.09000000171363354
8269,0.10000000149011612
8270,0.0
8271,0.10000000149011612
8272,0.10000000149011612
8273,0.20000000298023224
8274,0.19000000320374966
8275,0.10000000149011612
8276,0.10000000149011612
8277,0.10000000149011612
8278,0.20000000298023224
8279,0.10000000149011612
8280,0.10000000149011612
8281,0.10000000149011612
8282,0.20000000298023224
8283,0.10000000149011612
8284,0.10000000149011612
8285,0.20000000298023224
8286,0.10000000149011612
8287,0.10000000149011612
8288,0.09000000171363354
8289,0.20000000298023224
8290,0.10000000149011612
8291,0.10000000149011612
8292,0.10000000149011612
8293,0.10000000149011612
8294,0.0
8295,0.0
8296,0.10000000149011612
8297,0.09000000171363354
8298,0.10000000149011612
8299,0.10000000149011612
8300,0.10000000149011612
8301,0.0
8302,0.09000000171363354
8303,0.10000000149011612
8304,0.10000000149011612
8305,0.10000000149011612
8306,0.10000000149011612
8307,0.10000000149011612
8308,0.10000000149011612
8309,0.10000000149011612
8310,0.10000000149011612
8311,0.09000000171363354
8312,0.10000000149011612
8313,0.19000000320374966
8314,0.09000000171363354
8315,0.20000000298023224
8316,0.10000000149011612
8317,0.20000000298023224
8318,0.19000000320374966
8319,0.20000000298023224
8320,0.09000000171363354
8321,0.10000000149011612
8322,0.10000000149011612
8323,0.10000000149011612
8324,0.09000000171363354
8325,0.10000000149011612
8326,0.19000000320374966
8327,0.20000000298023224
8328,0.09000000171363354
8329,0.20000000298023224
8330,0.10000000149011612
8331,0.10000000149011612
8332,0.20000000298023224
8333,0.10000000149011612
8334,0.0
8335,0.20000000298023224
8336,0.20000000298023224
8337,0.09000000171363354
8338,0.10000000149011612
8339,0.10000000149011612
8340,0.09000000171363354
8341,0.10000000149011612
8342,0.20000000298023224
8343,0.20000000298023224
8344,0.20000000298023224
8345,0.09000000171363354
8346,0.10000000149011612
8347,0.20000000298023224
8348,0.20000000298023224
8349,0.20000000298023224
8350,0.10000000149011612
8351,0.09000000171363354
8352,0.10000000149011612
8353,0.20000000298023224
8354,0.10000000149011612
8355,0.10000000149011612
8356,0.10000000149011612
8357,0.10000000149011612
8358,0.09000000171363354
8359,0.10000000149011612
8360,0.09000000171363354
8361,0.10000000149011612
8362,0.09000000171363354
8363,0.20000000298023224
8364,0.09000000171363354
8365,0.0
8366,0.20000000298023224
8367,0.10000000149011612
8368,0.20000000298023224
8369,0.10000000149011612
8370,0.10000000149011612
8371,0.10000000149011612
8372,0.10000000149011612
8373,0.09000000171363354
8374,0.0
8375,0.10000000149011612
8376,0.10000000149011612
8377,0.20000000298023224
8378,0.10000000149011612
8379,0.0
8380,0.20000000298023224
8381,0.10000000149011612
8382,0.10000000149011612
8383,0.0
8384,0.10000000149011612
8385,0.10000000149011612
8386,0.20000000298023224
8387,0.09000000171363354
8388,0.10000000149011612
8389,0.10000000149011612
8390,0.20000000298023224
8391,0.10000000149011612
8392,0.10000000149011612
8393,0.20000000298023224
8394,0.10000000149011612
8395,0.0
8396,0.10000000149011612
8397,0.20000000298023224
8398,0.0
8399,0.10000000149011612
8400,0.09000000171363354
8401,0.10000000149011612
8402,0.09000000171363354
8403,0.10000000149011612
8404,0.10000000149011612
8405,0.19000000320374966
8406,0.10000000149011612
8407,0.09000000171363354
8408,0.10000000149011612
8409,0.10000000149011612
8410,0.10000000149011612
8411,0.20000000298023224
8412,0.09000000171363354
8413,0.09000000171363354
8414,0.10000000149011612
8415,0.10000000149011612
8416,0.10000000149011612
8417,0.10000000149011612
8418,0.10000000149011612
8419,0.10000000149011612
8420,0.10000000149011612
8421,0.20000000298023224
8422,0.10000000149011612
8423,0.10000000149011612
8424,0.10000000149011612
8425,0.20000000298023224
8426,0.10000000149011612
8427,0.09000000171363354
8428,0.09000000171363354
8429,0.10000000149011612
8430,0.19000000320374966
8431,0.0
8432,0.10000000149011612
8433,0.09000000171363354
8434,0.20000000298023224
8435,0.10000000149011612
8436,0.10000000149011612
8437,0.10000000149011612
8438,0.10000000149011612
8439,0.20000000298023224
8440,0.10000000149011612
8441,0.09000000171363354
8442,0.09000000171363354
8443,0.19000000320374966
8444,0.10000000149011612
8445,0.10000000149011612
8446,0.10000000149011612
8447,0.10000000149011612
8448,0.20000000298023224
8449,0.09000000171363354
8450,0.10000000149011612
8451,0.10000000149011612
8452,0.10000000149011612
8453,0.10000000149011612
8454,0.10000000149011612
8455,0.20000000298023224
8456,0.10000000149011612
8457,0.19000000320374966
8458,0.20000000298023224
8459,0.10000000149011612
8460,0.10000000149011612
8461,0.20000000298023224
8462,0.20000000298023224
8463,0.30000000447034836
8464,0.19000000320374966
8465,0.10000000149011612
8466,0.10000000149011612
8467,0.20000000298023224
8468,0.10000000149011612
8469,0.20000000298023224
8470,0.10000000149011612
8471,0.10000000149011612
8472,0.10000000149011612
8473,0.20000000298023224
8474,0.09000000171363354
8475,0.10000000149011612
8476,0.10000000149011612
8477,0.20000000298023224
8478,0.20000000298023224
8479,0.20000000298023224
8480,0.10000000149011612
8481,0.20000000298023224
8482,0.20000000298023224
8483,0.20000000298023224
8484,0.20000000298023224
8485,0.19000000320374966
8486,0.10000000149011612
8487,0.20000000298023224
8488,0.09000000171363354
8489,0.10000000149011612
8490,0.20000000298023224
8491,0.20000000298023224
8492,0.10000000149011612
8493,0.10000000149011612
8494,0.19000000320374966
8495,0.20000000298023224
8496,0.20000000298023224
8497,1.0000000149011612
8498,0.10000000149011612
8499,0.20000000298023224
8500,0.10000000149011612
8501,0.10000000149011612
8502,0.20000000298023224
8503,0.20000000298023224
8504,0.10000000149011612
8505,0.10000000149011612
8506,0.10000000149011612
8507,0.20000000298023224
8508,0.20000000298023224
8509,0.10000000149011612
8510,0.19000000320374966
8511,0.20000000298023224
8512,0.20000000298023224
8513,0.20000000298023224
8514,0.20000000298023224
8515,0.20000000298023224
8516,0.10000000149011612
8517,0.09000000171363354
8518,0.09000000171363354
8519,0.10000000149011612
8520,0.10000000149011612
8521,0.19000000320374966
8522,0.10000000149011612
8523,0.09000000171363354
8524,0.10000000149011612
8525,0.10000000149011612
8526,0.10000000149011612
8527,0.20000000298023224
8528,0.20000000298023224
8529,0.10000000149011612
8530,0.10000000149011612
8531,0.09000000171363354
8532,0.19000000320374966
8533,0.10000000149011612
8534,0.10000000149011612
8535,0.10000000149011612
8536,0.10000000149011612
8537,0.10000000149011612
8538,0.10000000149011612
8539,0.10000000149011612
8540,0.20000000298023224
8541,0.20000000298023224
8542,0.19000000320374966
8543,0.19000000320374966
8544,0.30000000447034836
8545,0.20000000298023224
8546,0.09000000171363354
8547,0.10000000149011612
8548,0.09000000171363354
8549,0.10000000149011612
8550,0.10000000149011612
8551,0.19000000320374966
8552,0.10000000149011612
8553,0.10000000149011612
8554,0.10000000149011612
8555,0.10000000149011612
8556,0.20000000298023224
8557,0.10000000149011612
8558,0.10000000149011612
8559,0.10000000149011612
8560,0.10000000149011612
8561,0.10000000149011612
8562,0.10000000149011612
8563,0.10000000149011612
8564,0.10000000149011612
8565,0.19000000320374966
8566,0.20000000298023224
8567,0.10000000149011612
8568,0.10000000149011612
8569,0.10000000149011612
8570,0.19000000320374966
8571,0.10000000149011612
8572,0.09000000171363354
8573,0.09000000171363354
8574,0.19000000320374966
8575,0.19000000320374966
8576,0.19000000320374966
8577,0.10000000149011612
8578,0.20000000298023224
8579,0.10000000149011612
8580,0.20000000298023224
8581,0.10000000149011612
8582,0.20000000298023224
8583,0.10000000149011612
8584,0.09000000171363354
8585,0.10000000149011612
8586,0.10000000149011612
8587,0.19000000320374966
8588,0.20000000298023224
8589,0.10000000149011612
8590,0.19000000320374966
8591,0.20000000298023224
8592,0.10000000149011612
8593,0.10000000149011612
8594,0.10000000149011612
8595,0.10000000149011612
8596,0.20000000298023224
8597,0.10000000149011612
8598,0.20000000298023224
8599,0.20000000298023224
8600,0.20000000298023224
8601,0.19000000320374966
8602,0.20000000298023224
8603,0.20000000298023224
8604,0.10000000149011612
8605,0.10000000149011612
8606,0.10000000149011612
8607,0.19000000320374966
8608,0.10000000149011612
8609,0.19000000320374966
8610,0.20000000298023224
8611,0.19000000320374966
8612,0.19000000320374966
8613,0.19000000320374966
8614,0.19000000320374966
8615,0.10000000149011612
8616,0.20000000298023224
8617,0.10000000149011612
8618,0.30000000447034836
8619,0.19000000320374966
8620,0.10000000149011612
8621,0.20000000298023224
8622,0.10000000149011612
8623,0.10000000149011612
8624,0.19000000320374966
8625,0.10000000149011612
8626,0.19000000320374966
8627,0.19000000320374966
8628,0.10000000149011612
8629,0.20000000298023224
8630,0.10000000149011612
8631,0.09000000171363354
8632,0.20000000298023224
8633,0.19000000320374966
8634,0.20000000298023224
8635,0.20000000298023224
8636,0.10000000149011612
8637,0.19000000320374966
8638,0.20000000298023224
8639,0.19000000320374966
8640,0.10000000149011612
8641,0.19000000320374966
8642,0.4000000059604645
8643,0.10000000149011612
8644,0.10000000149011612
8645,0.10000000149011612
8646,0.19000000320374966
8647,0.19000000320374966
8648,0.10000000149011612
8649,0.10000000149011612
8650,0.4000000059604645
8651,0.10000000149011612
8652,0.19000000320374966
8653,0.19000000320374966
8654,0.10000000149011612
8655,0.20000000298023224
8656,0.0
8657,0.10000000149011612
8658,0.19000000320374966
8659,0.19000000320374966
8660,0.20000000298023224
8661,0.10000000149011612
8662,0.10000000149011612
8663,0.30000000447034836
8664,0.10000000149011612
8665,0.10000000149011612
8666,0.0
8667,0.09000000171363354
8668,0.10000000149011612
8669,0.20000000298023224
8670,0.10000000149011612
8671,0.10000000149011612
8672,0.20000000298023224
8673,0.19000000320374966
8674,0.19000000320374966
8675,0.10000000149011612
8676,0.10000000149011612
8677,0.10000000149011612
8678,0.0
8679,0.10000000149011612
8680,0.20000000298023224
8681,0.10000000149011612
8682,0.10000000149011612
8683,0.10000000149011612
8684,0.10000000149011612
8685,0.10000000149011612
8686,0.19000000320374966
8687,0.19000000320374966
8688,0.10000000149011612
8689,0.10000000149011612
8690,0.19000000320374966
8691,0.10000000149011612
8692,0.19000000320374966
8693,0.10000000149011612
8694,0.30000000447034836
8695,0.10000000149011612
8696,0.19000000320374966
8697,0.10000000149011612
8698,0.10000000149011612
8699,0.30000000447034836
8700,0.10000000149011612
8701,0.19000000320374966
8702,0.09000000171363354
8703,0.10000000149011612
8704,0.19000000320374966
8705,0.20000000298023224
8706,0.10000000149011612
8707,0.19000000320374966
8708,0.20000000298023224
8709,0.10000000149011612
8710,0.20000000298023224
8711,0.19000000320374966
8712,0.10000000149011612
8713,0.10000000149011612
8714,0.19000000320374966
8715,0.20000000298023224
8716,0.10000000149011612
8717,0.10000000149011612
8718,0.20000000298023224
8719,0.19000000320374966
8720,0.09000000171363354
8721,0.10000000149011612
8722,0.20000000298023224
8723,0.10000000149011612
8724,0.10000000149011612
8725,0.19000000320374966
8726,0.20000000298023224
8727,0.10000000149011612
8728,0.20000000298023224
8729,0.20000000298023224
8730,0.10000000149011612
8731,0.10000000149011612
8732,0.10000000149011612
8733,0.19000000320374966
8734,0.19000000320374966
8735,0.19000000320374966
8736,0.20000000298023224
8737,0.30000000447034836
8738,0.10000000149011612
8739,0.20000000298023224
8740,0.4000000059604645
8741,0.10000000149011612
